"rel_path","folder","filename","conformance","status","error","size_mb","modified","mat_format","read_method","n_vars","vars","data_var","n_rows","n_cols","matrix_class","matrix_mb","inferred_version","file_version","effective_version","expected_cols","cols_ok","version_conflict","has_timestamps","ts_len","has_variablenames","variable_names","has_ampsettings","ampsettings_kb","has_metadata","has_machinename","n_meta_fields","missing_fields","extra_fields","rate_hz","dyno_gain","read_secs","m_SampleName","m_OpType","m_Operation","m_OperationType","m_TriggerTime","m_Rate","m_CutDiameter","m_SurfaceSpeed","m_MaxRPM","m_Notes","m_Feed","m_DepthOfCut","m_Insert","m_EdgeID","m_Machine","m_Tool","m_New_Edge","m_Swarf","m_SwarfID","m_Coolant","m_fileVersion","m_Dyno","m_Stream1","conformance_v2"
"9. Ti-17 + Pizza Trials (Dillon)\2. Data\24-AC-MF-2022-4-1-F1-30MPM_0.15feed_0.15DoC.mat","9. Ti-17 + Pizza Trials (Dillon)\2. Data","24-AC-MF-2022-4-1-F1-30MPM_0.15feed_0.15DoC.mat","C - legacy layout, has metadata","ok","","123.688152","2024-09-28 16:39:34","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2232320","9","double","160.72704","0.5","NaN","0.5","9","1","0","1","2232320","0","","0","NaN","1","0","18","Operation|OperationType|EdgeID|SwarfID|fileVersion","","25600","100","47.6028248","24-AC-MF-2022-4-1","VC","","","","25600","80","30","1000","","0.15","0.15","CNMG 12 04 08-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","","1e-05","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"9. Ti-17 + Pizza Trials (Dillon)\2. Data\24-AC-MF-2022-4-1-F2-30MPM_0.05feed_0.1DoC.mat","9. Ti-17 + Pizza Trials (Dillon)\2. Data","24-AC-MF-2022-4-1-F2-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","348.784808","2024-09-28 16:39:30","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","6351360","9","double","457.29792","0.5","NaN","0.5","9","1","0","1","6351360","0","","0","NaN","1","0","17","Operation|OperationType|TriggerTime|EdgeID|SwarfID|fileVersion","","25600","100","40.9683078","24-AC-MF-2022-4-1","VC","","","","25600","80","30","1000","","0.05","0.1","CNMG 12 04 08-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","","1e-05","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"9. Ti-17 + Pizza Trials (Dillon)\2. Data\6-AA-MF-2023-3-23-F1-30MPM_0.05feed_0.1DoC.mat","9. Ti-17 + Pizza Trials (Dillon)\2. Data","6-AA-MF-2023-3-23-F1-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","344.565068","2024-09-28 16:39:31","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","6346240","9","double","456.92928","0.5","NaN","0.5","9","1","0","1","6346240","0","","0","NaN","1","0","17","Operation|OperationType|TriggerTime|EdgeID|SwarfID|fileVersion","","25600","100","102.9727462","6-AA-MF-2023-3-23","VC","","","","25600","80","30","1000","","0.05","0.1","CNMG 12 04 08-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","","1e-05","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"9. Ti-17 + Pizza Trials (Dillon)\2. Data\6-AA-MF-2023-3-23-F2-30MPM_0.05feed_1DoC.mat","9. Ti-17 + Pizza Trials (Dillon)\2. Data","6-AA-MF-2023-3-23-F2-30MPM_0.05feed_1DoC.mat","C - legacy layout, has metadata","ok","","438.776693","2024-09-28 16:39:33","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","9034240","9","double","650.46528","0.5","NaN","0.5","9","1","0","1","9034240","0","","0","NaN","1","0","17","Operation|OperationType|TriggerTime|EdgeID|SwarfID|fileVersion","","25600","100","29.1156086","6-AA-MF-2023-3-23","VC","","","","25600","80","30","1000","","0.05","1","CNMG 12 04 08-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","","1e-05","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"9. Ti-17 + Pizza Trials (Dillon)\2. Data\6-AA-MF-2023-3-23-F3_30MPM_0.05feed.mat","9. Ti-17 + Pizza Trials (Dillon)\2. Data","6-AA-MF-2023-3-23-F3_30MPM_0.05feed.mat","C - legacy layout, has metadata","ok","","1466.798505","2024-09-28 16:39:48","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","27005440","9","double","1944.39168","0.5","NaN","0.5","9","1","0","1","27005440","0","","0","NaN","1","0","17","Operation|OperationType|TriggerTime|EdgeID|SwarfID|fileVersion","","25600","100","98.2878232","6-AA-MF-2023-3-23","VC","","","","25600","80","30","1000","","0.05","1","CNMG 12 04 08-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","","1e-05","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"9. Ti-17 + Pizza Trials (Dillon)\2. Data\6-AA-MF-2023-3-23-F4_30MPM_0.05feed.mat","9. Ti-17 + Pizza Trials (Dillon)\2. Data","6-AA-MF-2023-3-23-F4_30MPM_0.05feed.mat","C - legacy layout, has metadata","ok","","343.282997","2024-09-28 16:39:47","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","6179840","9","double","444.94848","0.5","NaN","0.5","9","1","0","1","6179840","0","","0","NaN","1","0","18","Operation|OperationType|EdgeID|SwarfID|fileVersion","","25600","100","5.7637196","6-AA-MF-2023-3-23","VC","","","","25600","80","30","1000","","0.05","0.1","VNMG150604-MF1 890 (A41)","","NLX-2500 | 700","DDJNL2525X15JETI","false","false","","1e-05","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"10. FRF Matrix + Extra\4. Tap Testing\Sandvik Tool\Figures\figures_sandvik_10-AA-MF-2023-3-31-F22-30MPM_0.05feed_0.1DoC\workspace_10-AA-MF-2023-3-31-F22-30MPM_0.05feed_0.1DoC.mat","10. FRF Matrix + Extra\4. Tap Testing\Sandvik Tool\Figures\figures_sandvik_10-AA-MF-2023-3-31-F22-30MPM_0.05feed_0.1DoC","workspace_10-AA-MF-2023-3-31-F22-30MPM_0.05feed_0.1DoC.mat","D - legacy, no metadata","ok","","830.563126","2026-06-22 17:23:27","v7.3 (HDF5)","matfile (partial)","21","Fx_cor|Fx_filt|Fx_raw|Fy_cor|Fy_filt|Fy_raw|Fz_cor|Fz_filt|Fz_raw|T|Tacho|corr|cutWin|fHP|fLP|fMaxCorr|fMinCorr|notchFreqs|preCutWin|raw|t","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","11.4022777","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"10. FRF Matrix + Extra\4. Tap Testing\Sandvik Tool\Figures\figures_sandvik_10-AA-MF-2023-3-31-F24-30MPM_0.05feed_0.05DoC\workspace_10-AA-MF-2023-3-31-F24-30MPM_0.05feed_0.05DoC.mat","10. FRF Matrix + Extra\4. Tap Testing\Sandvik Tool\Figures\figures_sandvik_10-AA-MF-2023-3-31-F24-30MPM_0.05feed_0.05DoC","workspace_10-AA-MF-2023-3-31-F24-30MPM_0.05feed_0.05DoC.mat","D - legacy, no metadata","ok","","844.38523","2026-06-18 22:40:26","v7.3 (HDF5)","matfile (partial)","22","Fx_cor|Fx_filt|Fx_raw|Fy_cor|Fy_filt|Fy_raw|Fz_cor|Fz_filt|Fz_raw|T|Tacho|corr|cutWin|fHP|fLP|fMaxCorr|fMinCorr|lambda|notchFreqs|preCutWin|raw|t","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","11.713388","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-5-F1-30MPM_0.1feed_0.1DoC.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-5-F1-30MPM_0.1feed_0.1DoC.mat","D - legacy, no metadata","ok","","5816.947116","2025-11-18 10:59:18","v7.3 (HDF5)","matfile (partial)","0","","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","89.3604135","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-5-F1-30MPM_0.1feed_0.1DoC_raw.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-5-F1-30MPM_0.1feed_0.1DoC_raw.mat","D - legacy, no metadata","ok","","5717.3206","2025-12-02 23:06:48","v7.3 (HDF5)","matfile (partial)","2","data|timestamps","data","89748480","9","double","6461.89056","0.5","NaN","0.5","9","1","0","1","89748480","0","","0","NaN","0","0","NaN","","","NaN","NaN","129.7855803","","","","","","","","","","","","","","","","","","","","","","","","D - legacy, no metadata"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-5-F11-30MPM_0.1feed_0.1DoC_raw.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-5-F11-30MPM_0.1feed_0.1DoC_raw.mat","D - legacy, no metadata","ok","","11643.468526","2025-12-01 21:12:53","v7.3 (HDF5)","matfile (partial)","2","data|timestamps","data","182922240","9","double","13170.40128","0.5","NaN","0.5","9","1","0","1","182922240","0","","0","NaN","0","0","NaN","","","NaN","NaN","196.1130482","","","","","","","","","","","","","","","","","","","","","","","","D - legacy, no metadata"
"11. LPC Trials (Dennis)\2. Data\Force\122-AA-MM-2025-6-5-F6-90MPM_0.1feed_0.1DoC_raw.mat","11. LPC Trials (Dennis)\2. Data\Force","122-AA-MM-2025-6-5-F6-90MPM_0.1feed_0.1DoC_raw.mat","D - legacy, no metadata","ok","","11733.157493","2025-12-01 21:30:39","v7.3 (HDF5)","matfile (partial)","2","data|timestamps","data","184852480","9","double","13309.37856","0.5","NaN","0.5","9","1","0","1","184852480","0","","0","NaN","0","0","NaN","","","NaN","NaN","280.5075681","","","","","","","","","","","","","","","","","","","","","","","","D - legacy, no metadata"
"11. LPC Trials (Dennis)\2. Data\Tap Testing\TapTestingLabAmpSettings_X.mat","11. LPC Trials (Dennis)\2. Data\Tap Testing","TapTestingLabAmpSettings_X.mat","D - legacy, no metadata","ok","","0.004783","2025-11-19 14:45:34","v6/v7","whos -file","1","AmpSettings","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","1","113.396","0","0","NaN","","","NaN","NaN","0.0055838","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"11. LPC Trials (Dennis)\2. Data\Tap Testing\TapTestingLabAmpSettings_X2.mat","11. LPC Trials (Dennis)\2. Data\Tap Testing","TapTestingLabAmpSettings_X2.mat","D - legacy, no metadata","ok","","0.004784","2025-11-19 15:10:10","v6/v7","whos -file","1","AmpSettings","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","1","113.396","0","0","NaN","","","NaN","NaN","0.0221093","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"11. LPC Trials (Dennis)\2. Data\Tap Testing\TapTestingLabAmpSettings_YZ.mat","11. LPC Trials (Dennis)\2. Data\Tap Testing","TapTestingLabAmpSettings_YZ.mat","D - legacy, no metadata","ok","","0.004785","2025-11-19 14:09:05","v6/v7","whos -file","1","AmpSettingsTapTesting","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","11.8251943","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"2. FAST Ti-64 Digital Twin Project\4. Processed Data\Disc B2\B2FcAngles.mat","2. FAST Ti-64 Digital Twin Project\4. Processed Data\Disc B2","B2FcAngles.mat","D - legacy, no metadata","ok","","2.861123","2023-03-14 11:03:36","v6/v7","whos -file","1","B2_angles","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","40.2649551","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\10-AA-MF-2023-3-31-F22-30MPM_0.05feed_0.1DoC_CROPPED.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31","10-AA-MF-2023-3-31-F22-30MPM_0.05feed_0.1DoC_CROPPED.mat","D - legacy, no metadata","ok","","155.189696","2024-09-28 16:36:16","v6/v7","whos -file","1","DATA_processed","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","2.7864673","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\croppedDataTest.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31","croppedDataTest.mat","D - legacy, no metadata","ok","","33.599263","2025-07-18 01:10:46","v6/v7","whos -file","1","dataCropped","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","5.2174817","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity\Digital_twin_proj_disc_D7_sras.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity","Digital_twin_proj_disc_D7_sras.mat","D - legacy, no metadata","ok","","387.728365","2025-03-06 12:13:59","v6/v7","whos -file","9","delta_vel|eccen|eccen_Euler1|eccen_max_vel|eccen_min_vel|max_vel|mean_vel|min_vel|std_vel","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","74.2723207","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity\Digital_twin_proj_disc_D_sras.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity","Digital_twin_proj_disc_D_sras.mat","D - legacy, no metadata","ok","","388.435307","2025-03-06 12:09:35","v6/v7","whos -file","9","delta_vel|eccen|eccen_Euler1|eccen_max_vel|eccen_min_vel|max_vel|mean_vel|min_vel|std_vel","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","10.5083532","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity\Star_logo_sras.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity","Star_logo_sras.mat","D - legacy, no metadata","ok","","371.646992","2025-03-06 12:12:45","v6/v7","whos -file","9","delta_vel|eccen|eccen_Euler1|eccen_max_vel|eccen_min_vel|max_vel|mean_vel|min_vel|std_vel","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","30.4859671","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity\UD_rolled_control_sras.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity","UD_rolled_control_sras.mat","D - legacy, no metadata","ok","","364.055607","2025-03-06 12:10:53","v6/v7","whos -file","9","delta_vel|eccen|eccen_Euler1|eccen_max_vel|eccen_min_vel|max_vel|mean_vel|min_vel|std_vel","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","36.3638965","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity\cubes_only_sras.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity","cubes_only_sras.mat","D - legacy, no metadata","ok","","367.822295","2025-03-06 12:15:23","v6/v7","whos -file","9","delta_vel|eccen|eccen_Euler1|eccen_max_vel|eccen_min_vel|max_vel|mean_vel|min_vel|std_vel","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","46.4946743","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity\super_transus_A2_sras.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\7. Data for SRAS Nottingham University\SRAS Analysis\eccentricity","super_transus_A2_sras.mat","D - legacy, no metadata","ok","","390.857391","2025-03-06 12:07:03","v6/v7","whos -file","9","delta_vel|eccen|eccen_Euler1|eccen_max_vel|eccen_min_vel|max_vel|mean_vel|min_vel|std_vel","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","36.692","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\8. Ultrasonic Testing RR\Converted\10-AA-MF - 15MHz - 63.5 WP.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\8. Ultrasonic Testing RR\Converted","10-AA-MF - 15MHz - 63.5 WP.mat","D - legacy, no metadata","ok","","3.685761","2025-06-28 20:02:21","v7.3 (HDF5)","matfile (partial)","2","ToF|cube","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","0.4721833","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\8. Ultrasonic Testing RR\Converted\10-AA-MF - 5MHz - 156 WP .mat","6. FAST Ti-64 Rolled + Powder (Dennis)\8. Ultrasonic Testing RR\Converted","10-AA-MF - 5MHz - 156 WP .mat","D - legacy, no metadata","ok","","4.543876","2025-06-28 22:50:10","v7.3 (HDF5)","matfile (partial)","2","ToF|cube","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","61.8721926","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\8. Ultrasonic Testing RR\Converted\All 7 - 15Mhz - 63.5 WP.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\8. Ultrasonic Testing RR\Converted","All 7 - 15Mhz - 63.5 WP.mat","D - legacy, no metadata","ok","","29.030691","2025-06-28 21:00:30","v7.3 (HDF5)","matfile (partial)","2","ToF|cube","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","0.8061504","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"6. FAST Ti-64 Rolled + Powder (Dennis)\8. Ultrasonic Testing RR\Converted\FBH facing wall, 10x10.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\8. Ultrasonic Testing RR\Converted","FBH facing wall, 10x10.mat","D - legacy, no metadata","ok","","0.193886","2025-06-28 19:54:53","v7.3 (HDF5)","matfile (partial)","2","ToF|cube","","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","0","","0","NaN","0","0","NaN","","","NaN","NaN","1.5959034","","","","","","","","","","","","","","","","","","","","","","","","N - not a force capture"
"10. FRF Matrix + Extra\3. Data\ITP Samples\101-AA-MF-2024-11-1\101-AA-MF-2024-11-1-F1-30MPM_0.1feed_0.1DoC.mat","10. FRF Matrix + Extra\3. Data\ITP Samples\101-AA-MF-2024-11-1","101-AA-MF-2024-11-1-F1-30MPM_0.1feed_0.1DoC.mat","X - inconsistent","ok","","189.592849","2024-12-11 22:40:45","v6/v7","whos -file","4","AmpSettings|DATA|VariableNames|metadata","DATA","2984960","10","double","238.7968","0.1","NaN","0.1","13","0","1","0","NaN","1","Time|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","1","113.382","1","0","2","SampleName|OpType|Operation|OperationType|TriggerTime|Rate|CutDiameter|SurfaceSpeed|MaxRPM|Notes|Feed|DepthOfCut|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","","NaN","45","17.523583","","","","","","","","","","","","","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","X - inconsistent"
"10. FRF Matrix + Extra\3. Data\Josh Samples\112-AD-ME-2024-11-21-F3-30MPM_0.1feed_0.2DoC.mat","10. FRF Matrix + Extra\3. Data\Josh Samples","112-AD-ME-2024-11-21-F3-30MPM_0.1feed_0.2DoC.mat","X - inconsistent","ok","","193.796407","2024-12-05 21:07:48","v6/v7","whos -file","3","DATA|VariableNames|metadata","DATA","3008000","10","double","240.64","0.1","NaN","0.1","13","0","1","0","NaN","1","Time|Fx|Fy|Fz|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2","0","NaN","1","0","18","Operation|OperationType|EdgeID|SwarfID|fileVersion","","25600","50","2.6479548","112-AD-ME-2024-11-25","VC","","","2024-12-05T15:51:26.316Z","25600","80","30","2000","Roughing pass","0.1","0.2","CNMG 12 04 08-SM H13A","","NLX-2500 | 700","QS-PCLNL 2525-12C","false","false","","0","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","V - truncated (no tacho)"
